ID	Name	Product
GUT_GENOME147598_04607	NA	hypothetical protein
GUT_GENOME147598_04608	NA	hypothetical protein
GUT_GENOME147598_04609	NA	hypothetical protein
GUT_GENOME147598_04610	NA	hypothetical protein
GUT_GENOME147598_04611	intA_4	Prophage integrase IntA
GUT_GENOME147598_04612	acrR_2	HTH-type transcriptional regulator AcrR
GUT_GENOME147598_04613	acrE	Multidrug export protein AcrE
GUT_GENOME147598_04614	acrF	Multidrug export protein AcrF
GUT_GENOME147598_04615	NA	hypothetical protein
GUT_GENOME147598_04616	NA	5S ribosomal RNA
GUT_GENOME147598_04617	NA	tRNA-Thr(ggt)
GUT_GENOME147598_04618	NA	5S ribosomal RNA
GUT_GENOME147598_04619	NA	23S ribosomal RNA
GUT_GENOME147598_04620	NA	16S ribosomal RNA
GUT_GENOME147598_04621	yrdA_2	Protein YrdA
GUT_GENOME147598_04622	NA	hypothetical protein
GUT_GENOME147598_04623	aroE_2	Shikimate dehydrogenase (NADP(+))
GUT_GENOME147598_04624	tsaC	Threonylcarbamoyl-AMP synthase
GUT_GENOME147598_04625	topA_2	DNA topoisomerase 1
GUT_GENOME147598_04626	smg	Protein Smg
GUT_GENOME147598_04627	NA	hypothetical protein
GUT_GENOME147598_04628	def	Peptide deformylase
GUT_GENOME147598_04629	fmt	Methionyl-tRNA formyltransferase
GUT_GENOME147598_04630	rsmB	Ribosomal RNA small subunit methyltransferase B
GUT_GENOME147598_04631	trkA	Trk system potassium uptake protein TrkA
GUT_GENOME147598_04632	mscL	Large-conductance mechanosensitive channel
GUT_GENOME147598_04633	NA	hypothetical protein
GUT_GENOME147598_04634	zntR	HTH-type transcriptional regulator ZntR
GUT_GENOME147598_04635	NA	hypothetical protein
GUT_GENOME147598_04636	rplQ	50S ribosomal protein L17
GUT_GENOME147598_04637	rpoA	DNA-directed RNA polymerase subunit alpha
GUT_GENOME147598_04638	rpsD	30S ribosomal protein S4
GUT_GENOME147598_04639	rpsM	30S ribosomal protein S13
GUT_GENOME147598_04640	secY	Protein translocase subunit SecY
GUT_GENOME147598_04641	rplO	50S ribosomal protein L15
GUT_GENOME147598_04642	rpmD	50S ribosomal protein L30
GUT_GENOME147598_04643	rpsE	30S ribosomal protein S5
GUT_GENOME147598_04644	rplR	50S ribosomal protein L18
GUT_GENOME147598_04645	rplF	50S ribosomal protein L6
GUT_GENOME147598_04646	rpsH	30S ribosomal protein S8
GUT_GENOME147598_04647	rpsN	30S ribosomal protein S14
GUT_GENOME147598_04648	rplE	50S ribosomal protein L5
GUT_GENOME147598_04649	rplX	50S ribosomal protein L24
GUT_GENOME147598_04650	rplN	50S ribosomal protein L14
GUT_GENOME147598_04651	rpsQ	30S ribosomal protein S17
GUT_GENOME147598_04652	rpmC	50S ribosomal protein L29
GUT_GENOME147598_04653	rplP	50S ribosomal protein L16
GUT_GENOME147598_04654	rpsC	30S ribosomal protein S3
GUT_GENOME147598_04655	rplV	50S ribosomal protein L22
GUT_GENOME147598_04656	rpsS	30S ribosomal protein S19
GUT_GENOME147598_04657	rplB	50S ribosomal protein L2
GUT_GENOME147598_04658	rplW	50S ribosomal protein L23
GUT_GENOME147598_04659	rplD	50S ribosomal protein L4
GUT_GENOME147598_04660	rplC	50S ribosomal protein L3
GUT_GENOME147598_04661	rpsJ	30S ribosomal protein S10
GUT_GENOME147598_04662	NA	hypothetical protein
GUT_GENOME147598_04663	bfr	Bacterioferritin
GUT_GENOME147598_04664	bfd	Bacterioferritin-associated ferredoxin
GUT_GENOME147598_04665	tufA_2	Elongation factor Tu 1
GUT_GENOME147598_04666	fusA_2	Elongation factor G
GUT_GENOME147598_04667	rpsG	30S ribosomal protein S7
GUT_GENOME147598_04668	rpsL	30S ribosomal protein S12
GUT_GENOME147598_04669	tusB	Protein TusB
GUT_GENOME147598_04670	tusC	Protein TusC
GUT_GENOME147598_04671	tusD	Sulfurtransferase TusD
GUT_GENOME147598_04672	dauR	Transcriptional regulator DauR
GUT_GENOME147598_04673	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
GUT_GENOME147598_04674	slyX	Protein SlyX 
GUT_GENOME147598_04675	NA	hypothetical protein
GUT_GENOME147598_04676	NA	hypothetical protein
GUT_GENOME147598_04677	kefC_2	Glutathione-regulated potassium-efflux system protein KefC
GUT_GENOME147598_04678	ywrO	General stress protein 14
GUT_GENOME147598_04679	yheS_2	putative ABC transporter ATP-binding protein YheS
GUT_GENOME147598_04680	NA	hypothetical protein
GUT_GENOME147598_04681	NA	hypothetical protein
GUT_GENOME147598_04682	cfxP	Phosphoribulokinase%2C plasmid
GUT_GENOME147598_04683	yhfA	Protein YhfA
GUT_GENOME147598_04684	crp	cAMP-activated global transcriptional regulator CRP
GUT_GENOME147598_04685	NA	hypothetical protein
GUT_GENOME147598_04686	argD	Acetylornithine/succinyldiaminopimelate aminotransferase
GUT_GENOME147598_04687	pabA	Aminodeoxychorismate synthase component 2
GUT_GENOME147598_04688	fic	putative adenosine monophosphate-protein transferase fic
GUT_GENOME147598_04689	yhfG	putative protein YhfG
GUT_GENOME147598_04690	ppiA	Peptidyl-prolyl cis-trans isomerase A
GUT_GENOME147598_04691	tsgA	Protein TsgA
GUT_GENOME147598_04692	codA_2	Cytosine deaminase
GUT_GENOME147598_04693	NA	hypothetical protein
GUT_GENOME147598_04694	nasD	Nitrite reductase [NAD(P)H]
GUT_GENOME147598_04695	nirD	Nitrite reductase (NADH) small subunit
GUT_GENOME147598_04696	cysG_2	Siroheme synthase
GUT_GENOME147598_04697	trpS	Tryptophan--tRNA ligase
GUT_GENOME147598_04698	gph	Phosphoglycolate phosphatase
GUT_GENOME147598_04699	rpe	Ribulose-phosphate 3-epimerase
GUT_GENOME147598_04700	dam_2	DNA adenine methylase
GUT_GENOME147598_04701	damX	Cell division protein DamX
GUT_GENOME147598_04702	aroB	3-dehydroquinate synthase
GUT_GENOME147598_04703	aroK	Shikimate kinase 1
GUT_GENOME147598_04704	pilQ	Type IV pilus biogenesis and competence protein PilQ
GUT_GENOME147598_04705	NA	hypothetical protein
GUT_GENOME147598_04706	NA	hypothetical protein
GUT_GENOME147598_04707	NA	hypothetical protein
GUT_GENOME147598_04708	mrcA	Penicillin-binding protein 1A
GUT_GENOME147598_04709	nudE	ADP compounds hydrolase NudE
GUT_GENOME147598_04710	igaA	Intracellular growth attenuator protein igaA
GUT_GENOME147598_04711	yrfG	GMP/IMP nucleotidase YrfG
GUT_GENOME147598_04712	hslR	Heat shock protein 15
GUT_GENOME147598_04713	hslO	33 kDa chaperonin
GUT_GENOME147598_04714	pckA_2	Phosphoenolpyruvate carboxykinase (ATP)
GUT_GENOME147598_04715	envZ	Osmolarity sensor protein EnvZ
GUT_GENOME147598_04716	ompR_3	Transcriptional regulatory protein OmpR
GUT_GENOME147598_04717	greB	Transcription elongation factor GreB
GUT_GENOME147598_04718	yhgF	Protein YhgF
GUT_GENOME147598_04719	feoA	Fe(2+) transport protein A
GUT_GENOME147598_04720	feoB	Fe(2+) transporter FeoB
GUT_GENOME147598_04721	feoC	putative [Fe-S]-dependent transcriptional repressor
GUT_GENOME147598_04722	NA	hypothetical protein
GUT_GENOME147598_04723	bioH	Pimeloyl-[acyl-carrier protein] methyl ester esterase
GUT_GENOME147598_04724	NA	hypothetical protein
GUT_GENOME147598_04725	nfuA	Fe/S biogenesis protein NfuA
GUT_GENOME147598_04726	gntT	High-affinity gluconate transporter
GUT_GENOME147598_04727	malQ	4-alpha-glucanotransferase
GUT_GENOME147598_04728	malP_1	Maltodextrin phosphorylase
GUT_GENOME147598_04729	malT_2	HTH-type transcriptional regulator MalT
GUT_GENOME147598_04730	glpR_4	Glycerol-3-phosphate regulon repressor
GUT_GENOME147598_04731	glpG	Rhomboid protease GlpG
GUT_GENOME147598_04732	glpE_2	Thiosulfate sulfurtransferase GlpE
GUT_GENOME147598_04733	glpD	Aerobic glycerol-3-phosphate dehydrogenase
GUT_GENOME147598_04734	NA	hypothetical protein
GUT_GENOME147598_04735	higB2	Putative toxin HigB2
GUT_GENOME147598_04736	malP_2	Maltodextrin phosphorylase
GUT_GENOME147598_04737	glgA	Glycogen synthase
GUT_GENOME147598_04738	glgC_2	Glucose-1-phosphate adenylyltransferase
GUT_GENOME147598_04739	glgX	Glycogen debranching enzyme
GUT_GENOME147598_04740	glgB	1%2C4-alpha-glucan branching enzyme GlgB
GUT_GENOME147598_04741	asd_2	Aspartate-semialdehyde dehydrogenase
GUT_GENOME147598_04742	gntU	Low-affinity gluconate transporter
GUT_GENOME147598_04743	gntK	Thermoresistant gluconokinase
GUT_GENOME147598_04744	gntR_2	HTH-type transcriptional regulator GntR
GUT_GENOME147598_04745	yhhW	Quercetin 2%2C3-dioxygenase
GUT_GENOME147598_04746	yhhX	putative oxidoreductase YhhX
GUT_GENOME147598_04747	NA	hypothetical protein
GUT_GENOME147598_04748	aaaT	L-amino acid N-acetyltransferase AaaT
GUT_GENOME147598_04749	ggt	Glutathione hydrolase proenzyme
GUT_GENOME147598_04750	yhhA	putative protein YhhA
GUT_GENOME147598_04751	ugpQ	Glycerophosphodiester phosphodiesterase%2C cytoplasmic
GUT_GENOME147598_04752	ugpC_2	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GUT_GENOME147598_04753	lacG_2	Lactose transport system permease protein LacG
GUT_GENOME147598_04754	ugpA_2	sn-glycerol-3-phosphate transport system permease protein UgpA
GUT_GENOME147598_04755	ugpB_2	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GUT_GENOME147598_04756	NA	hypothetical protein
GUT_GENOME147598_04757	NA	hypothetical protein
GUT_GENOME147598_04758	livF_6	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GUT_GENOME147598_04759	lptB_3	Lipopolysaccharide export system ATP-binding protein LptB
GUT_GENOME147598_04760	NA	hypothetical protein
GUT_GENOME147598_04761	livH_3	High-affinity branched-chain amino acid transport system permease protein LivH
GUT_GENOME147598_04762	livK	Leucine-specific-binding protein
GUT_GENOME147598_04763	panM	PanD regulatory factor
GUT_GENOME147598_04764	livJ_2	Leu/Ile/Val-binding protein
GUT_GENOME147598_04765	NA	hypothetical protein
GUT_GENOME147598_04766	puuE	4-aminobutyrate aminotransferase PuuE
GUT_GENOME147598_04767	gabR_3	HTH-type transcriptional regulatory protein GabR
GUT_GENOME147598_04768	rpoH	RNA polymerase sigma factor RpoH
GUT_GENOME147598_04769	ftsX	Cell division protein FtsX
GUT_GENOME147598_04770	ftsE	Cell division ATP-binding protein FtsE
GUT_GENOME147598_04771	ftsY	Signal recognition particle receptor FtsY
GUT_GENOME147598_04772	rsmD	Ribosomal RNA small subunit methyltransferase D
GUT_GENOME147598_04773	NA	hypothetical protein
GUT_GENOME147598_04774	NA	hypothetical protein
GUT_GENOME147598_04775	NA	hypothetical protein
GUT_GENOME147598_04776	zntA	Zinc/cadmium/lead-transporting P-type ATPase
GUT_GENOME147598_04777	tusA	Sulfur carrier protein TusA
GUT_GENOME147598_04778	yhhQ	Queuosine precursor transporter
GUT_GENOME147598_04779	NA	hypothetical protein
GUT_GENOME147598_04780	yhhS_2	putative MFS-type transporter YhhS
GUT_GENOME147598_04781	yhhT_2	Putative transport protein YhhT
GUT_GENOME147598_04782	arnF	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
GUT_GENOME147598_04783	arnE	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
GUT_GENOME147598_04784	arnT	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GUT_GENOME147598_04785	arnD	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
GUT_GENOME147598_04786	arnA	Bifunctional polymyxin resistance protein ArnA
GUT_GENOME147598_04787	arnC_1	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GUT_GENOME147598_04788	arnC_2	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GUT_GENOME147598_04789	arnB	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
GUT_GENOME147598_04790	padC	Phenolic acid decarboxylase PadC
GUT_GENOME147598_04791	allS	HTH-type transcriptional activator AllS
GUT_GENOME147598_04792	nikA	Nickel-binding periplasmic protein
GUT_GENOME147598_04793	nikB	Nickel transport system permease protein NikB
GUT_GENOME147598_04794	nikC	Nickel transport system permease protein NikC
GUT_GENOME147598_04795	nikD	Nickel import ATP-binding protein NikD
GUT_GENOME147598_04796	nikE	Nickel import ATP-binding protein NikE
GUT_GENOME147598_04797	nikR	Nickel-responsive regulator
GUT_GENOME147598_04798	NA	Magnesium transporter MgtE
GUT_GENOME147598_04799	NA	putative protein
GUT_GENOME147598_04800	pitA	Low-affinity inorganic phosphate transporter 1
GUT_GENOME147598_04801	uspB	Universal stress protein B
GUT_GENOME147598_04802	uspA	Universal stress protein A
GUT_GENOME147598_04803	dtpB	Dipeptide and tripeptide permease B
GUT_GENOME147598_04804	rsmJ	Ribosomal RNA small subunit methyltransferase J
GUT_GENOME147598_04805	prlC	Oligopeptidase A
GUT_GENOME147598_04806	NA	hypothetical protein
GUT_GENOME147598_04807	rlmJ	Ribosomal RNA large subunit methyltransferase J
GUT_GENOME147598_04808	gor	Glutathione reductase
GUT_GENOME147598_04809	gstB_4	Glutathione S-transferase GstB
GUT_GENOME147598_04810	NA	hypothetical protein
GUT_GENOME147598_04811	treF	Cytoplasmic trehalase
GUT_GENOME147598_04812	NA	hypothetical protein
GUT_GENOME147598_04813	fabG_12	3-oxoacyl-[acyl-carrier-protein] reductase FabG
GUT_GENOME147598_04814	dmlR_20	HTH-type transcriptional regulator DmlR
GUT_GENOME147598_04815	yhjD	Inner membrane protein YhjD
GUT_GENOME147598_04816	yhjE_2	Inner membrane metabolite transport protein YhjE
GUT_GENOME147598_04817	NA	hypothetical protein
GUT_GENOME147598_04818	kdgK_2	2-dehydro-3-deoxygluconokinase
GUT_GENOME147598_04819	yhjJ	Protein YhjJ
GUT_GENOME147598_04820	dctA_2	Aerobic C4-dicarboxylate transport protein
GUT_GENOME147598_04821	pdeK	putative cyclic di-GMP phosphodiesterase PdeK
GUT_GENOME147598_04822	bcsC	Cellulose synthase operon protein C
GUT_GENOME147598_04823	bcsZ	Endoglucanase
GUT_GENOME147598_04824	bcsB_1	Cyclic di-GMP-binding protein
GUT_GENOME147598_04825	bcsA	Cellulose synthase catalytic subunit [UDP-forming]
GUT_GENOME147598_04826	bcsQ_1	Cellulose biosynthesis protein BcsQ
GUT_GENOME147598_04827	yhjR	Protein YhjR
GUT_GENOME147598_04828	bcsE	Cyclic di-GMP binding protein BcsE
GUT_GENOME147598_04829	NA	hypothetical protein
GUT_GENOME147598_04830	NA	hypothetical protein
GUT_GENOME147598_04831	NA	Endoglucanase
GUT_GENOME147598_04832	NA	hypothetical protein
GUT_GENOME147598_04833	bepA_2	Beta-barrel assembly-enhancing protease
GUT_GENOME147598_04834	bcsB_2	Cyclic di-GMP-binding protein
GUT_GENOME147598_04835	acsAB	Cellulose synthase 1
GUT_GENOME147598_04836	bcsQ_2	Cellulose biosynthesis protein BcsQ
GUT_GENOME147598_04837	NA	hypothetical protein
GUT_GENOME147598_04838	oppF_3	Oligopeptide transport ATP-binding protein OppF
GUT_GENOME147598_04839	dppD_2	Dipeptide transport ATP-binding protein DppD
GUT_GENOME147598_04840	dppC	Dipeptide transport system permease protein DppC
GUT_GENOME147598_04841	dppB_2	Dipeptide transport system permease protein DppB
GUT_GENOME147598_04842	dppA_2	Periplasmic dipeptide transport protein
GUT_GENOME147598_04843	NA	IS3 family transposase ISKpn1
GUT_GENOME147598_04844	NA	IS3 family transposase ISKpn1
GUT_GENOME147598_04845	NA	tRNA-Pro(cgg)
GUT_GENOME147598_04846	NA	hypothetical protein
GUT_GENOME147598_04847	eptB	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
GUT_GENOME147598_04848	yhjX	putative MFS-type transporter YhjX
GUT_GENOME147598_04849	NA	hypothetical protein
GUT_GENOME147598_04850	tag	DNA-3-methyladenine glycosylase 1
GUT_GENOME147598_04851	yjaB_2	putative N-acetyltransferase YjaB
GUT_GENOME147598_04852	bisC	Biotin sulfoxide reductase
GUT_GENOME147598_04853	yiaD	putative lipoprotein YiaD
GUT_GENOME147598_04854	kdgR_3	HTH-type transcriptional regulator KdgR
GUT_GENOME147598_04855	NA	hypothetical protein
GUT_GENOME147598_04856	kdgK_3	2-dehydro-3-deoxygluconokinase
GUT_GENOME147598_04857	ttuB_4	Putative tartrate transporter
GUT_GENOME147598_04858	ghrB_2	Glyoxylate/hydroxypyruvate reductase B
GUT_GENOME147598_04859	NA	hypothetical protein
GUT_GENOME147598_04860	pcaK_2	4-hydroxybenzoate transporter PcaK
GUT_GENOME147598_04861	NA	hypothetical protein
GUT_GENOME147598_04862	cspA	Cold shock protein CspA
GUT_GENOME147598_04863	ettA_2	Energy-dependent translational throttle protein EttA
GUT_GENOME147598_04864	hokA	Protein HokA
GUT_GENOME147598_04865	NA	IS481 family transposase ISKpn28
GUT_GENOME147598_04866	glyS	Glycine--tRNA ligase beta subunit
GUT_GENOME147598_04867	glyQ	Glycine--tRNA ligase alpha subunit
GUT_GENOME147598_04868	NA	hypothetical protein
GUT_GENOME147598_04869	wecH	O-acetyltransferase WecH
GUT_GENOME147598_04870	yiaA	Inner membrane protein YiaA
GUT_GENOME147598_04871	yiaB	Inner membrane protein YiaB
GUT_GENOME147598_04872	xylB_4	Xylulose kinase
GUT_GENOME147598_04873	xylA_2	Xylose isomerase
GUT_GENOME147598_04874	xylF	D-xylose-binding periplasmic protein
GUT_GENOME147598_04875	xylG_2	Xylose import ATP-binding protein XylG
GUT_GENOME147598_04876	xylH	Xylose transport system permease protein XylH
GUT_GENOME147598_04877	xylR	Xylose operon regulatory protein
GUT_GENOME147598_04878	NA	hypothetical protein
GUT_GENOME147598_04879	malS	Periplasmic alpha-amylase
GUT_GENOME147598_04880	avtA	Valine--pyruvate aminotransferase
GUT_GENOME147598_04881	cooF	Iron-sulfur protein
GUT_GENOME147598_04882	selB	Selenocysteine-specific elongation factor
GUT_GENOME147598_04883	selA	L-seryl-tRNA(Sec) selenium transferase
GUT_GENOME147598_04884	yibF	putative GST-like protein YibF
GUT_GENOME147598_04885	yibH_3	Inner membrane protein YibH
GUT_GENOME147598_04886	yiaW_2	Inner membrane protein YiaW
GUT_GENOME147598_04887	mtlA	PTS system mannitol-specific EIICBA component
GUT_GENOME147598_04888	mtlD	Mannitol-1-phosphate 5-dehydrogenase
GUT_GENOME147598_04889	mtlR	Mannitol operon repressor
GUT_GENOME147598_04890	NA	hypothetical protein
GUT_GENOME147598_04891	yibL	putative protein YibL
GUT_GENOME147598_04892	lldP	L-lactate permease
GUT_GENOME147598_04893	lldR_3	Putative L-lactate dehydrogenase operon regulatory protein
GUT_GENOME147598_04894	lldD_2	L-lactate dehydrogenase
GUT_GENOME147598_04895	trmL_2	tRNA (cytidine(34)-2'-O)-methyltransferase
GUT_GENOME147598_04896	cysE	Serine acetyltransferase
GUT_GENOME147598_04897	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GUT_GENOME147598_04898	secB	Protein-export protein SecB
GUT_GENOME147598_04899	grxC	Glutaredoxin 3
GUT_GENOME147598_04900	yibN	putative protein YibN
GUT_GENOME147598_04901	gpmI	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
GUT_GENOME147598_04902	envC	Murein hydrolase activator EnvC
GUT_GENOME147598_04903	NA	hypothetical protein
GUT_GENOME147598_04904	NA	hypothetical protein
GUT_GENOME147598_04905	tdh	L-threonine 3-dehydrogenase
GUT_GENOME147598_04906	kbl	2-amino-3-ketobutyrate coenzyme A ligase
GUT_GENOME147598_04907	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase
GUT_GENOME147598_04908	rfaF	ADP-heptose--LPS heptosyltransferase 2
GUT_GENOME147598_04909	rfaC	Lipopolysaccharide heptosyltransferase 1
GUT_GENOME147598_04910	NA	hypothetical protein
GUT_GENOME147598_04911	NA	hypothetical protein
GUT_GENOME147598_04912	NA	hypothetical protein
GUT_GENOME147598_04913	NA	hypothetical protein
GUT_GENOME147598_04914	rfaQ	Lipopolysaccharide core heptosyltransferase RfaQ
GUT_GENOME147598_04915	rfaG	Lipopolysaccharide core biosynthesis protein RfaG
GUT_GENOME147598_04916	pglJ	N-acetylgalactosamine-N%2CN'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
GUT_GENOME147598_04917	NA	hypothetical protein
GUT_GENOME147598_04918	waaA	3-deoxy-D-manno-octulosonic acid transferase
GUT_GENOME147598_04919	NA	hypothetical protein
GUT_GENOME147598_04920	coaD	Phosphopantetheine adenylyltransferase
GUT_GENOME147598_04921	mutM	Formamidopyrimidine-DNA glycosylase
GUT_GENOME147598_04922	rpmG	50S ribosomal protein L33
GUT_GENOME147598_04923	rpmB	50S ribosomal protein L28
GUT_GENOME147598_04924	NA	hypothetical protein
GUT_GENOME147598_04925	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC
GUT_GENOME147598_04926	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase
GUT_GENOME147598_04927	slmA	Nucleoid occlusion factor SlmA
GUT_GENOME147598_04928	pyrE	Orotate phosphoribosyltransferase
GUT_GENOME147598_04929	rph	Ribonuclease PH
GUT_GENOME147598_04930	ybhR_2	putative multidrug ABC transporter permease YbhR
GUT_GENOME147598_04931	ybhF_2	putative multidrug ABC transporter ATP-binding protein YbhF
GUT_GENOME147598_04932	NA	hypothetical protein
GUT_GENOME147598_04933	NA	hypothetical protein
GUT_GENOME147598_04934	NA	hypothetical protein
GUT_GENOME147598_04935	NA	putative protein
GUT_GENOME147598_04936	ada_2	Bifunctional transcriptional activator/DNA repair enzyme Ada
GUT_GENOME147598_04937	clcB_2	Voltage-gated ClC-type chloride channel ClcB
