	ID	Name	Product
4312	GUT_GENOME144544_04312	rseP	Regulator of sigma-E protease RseP
4313	GUT_GENOME144544_04313	bamA	Outer membrane protein assembly factor BamA
4314	GUT_GENOME144544_04314	skp	Chaperone protein Skp
4315	GUT_GENOME144544_04315	lpxD	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
4316	GUT_GENOME144544_04316	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
4317	GUT_GENOME144544_04317	lpxA	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
4318	GUT_GENOME144544_04318	lpxB	Lipid-A-disaccharide synthase
4319	GUT_GENOME144544_04319	rnhB	Ribonuclease HII
4320	GUT_GENOME144544_04320	dnaE	DNA polymerase III subunit alpha
4321	GUT_GENOME144544_04321	accA	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
4322	GUT_GENOME144544_04322	ldcC	Constitutive lysine decarboxylase
4323	GUT_GENOME144544_04323	NA	hypothetical protein
4324	GUT_GENOME144544_04324	tilS	tRNA(Ile)-lysidine synthase
4325	GUT_GENOME144544_04325	rof	Protein rof
4326	GUT_GENOME144544_04326	NA	hypothetical protein
4327	GUT_GENOME144544_04327	yaeQ	putative protein YaeQ
4328	GUT_GENOME144544_04328	arfB	Peptidyl-tRNA hydrolase ArfB
4329	GUT_GENOME144544_04329	nlpE	Lipoprotein NlpE
4330	GUT_GENOME144544_04330	NA	hypothetical protein
4331	GUT_GENOME144544_04331	proS	Proline--tRNA ligase
4332	GUT_GENOME144544_04332	trmO	tRNA (adenine(37)-N6)-methyltransferase
4333	GUT_GENOME144544_04333	rcsF	Outer membrane lipoprotein RcsF
4334	GUT_GENOME144544_04334	metQ	D-methionine-binding lipoprotein MetQ
4335	GUT_GENOME144544_04335	metI	D-methionine transport system permease protein MetI
4336	GUT_GENOME144544_04336	metN	Methionine import ATP-binding protein MetN
4337	GUT_GENOME144544_04337	gmhB	D-glycero-beta-D-manno-heptose-1%2C7-bisphosphate 7-phosphatase
4338	GUT_GENOME144544_04338	NA	16S ribosomal RNA
4339	GUT_GENOME144544_04339	NA	tRNA-Ile(gat)
4340	GUT_GENOME144544_04340	NA	tRNA-Ala(tgc)
4341	GUT_GENOME144544_04341	NA	23S ribosomal RNA
4342	GUT_GENOME144544_04342	NA	5S ribosomal RNA
4343	GUT_GENOME144544_04343	NA	tRNA-Asp(gtc)
4344	GUT_GENOME144544_04344	dkgB	2%2C5-diketo-D-gluconic acid reductase B
4345	GUT_GENOME144544_04345	dmlR_6	HTH-type transcriptional regulator DmlR
4346	GUT_GENOME144544_04346	NA	hypothetical protein
4347	GUT_GENOME144544_04347	ycgJ	putative methyltransferase YcgJ
4348	GUT_GENOME144544_04348	mltD	Membrane-bound lytic murein transglycosylase D
4349	GUT_GENOME144544_04349	gloB	Hydroxyacylglutathione hydrolase GloB
4350	GUT_GENOME144544_04350	NA	hypothetical protein
4351	GUT_GENOME144544_04351	rnhA	Ribonuclease HI
4352	GUT_GENOME144544_04352	dnaQ	DNA polymerase III subunit epsilon
4353	GUT_GENOME144544_04353	NA	tRNA-Asp(gtc)
4354	GUT_GENOME144544_04354	NA	hypothetical protein
4355	GUT_GENOME144544_04355	NA	hypothetical protein
4356	GUT_GENOME144544_04356	NA	hypothetical protein
4357	GUT_GENOME144544_04357	hcpA_1	Major exported protein
4358	GUT_GENOME144544_04358	NA	hypothetical protein
4359	GUT_GENOME144544_04359	NA	hypothetical protein
4360	GUT_GENOME144544_04360	NA	hypothetical protein
4361	GUT_GENOME144544_04361	NA	hypothetical protein
4362	GUT_GENOME144544_04362	clpV1	Protein ClpV1
4363	GUT_GENOME144544_04363	NA	hypothetical protein
4364	GUT_GENOME144544_04364	NA	hypothetical protein
4365	GUT_GENOME144544_04365	NA	hypothetical protein
4366	GUT_GENOME144544_04366	NA	hypothetical protein
4367	GUT_GENOME144544_04367	NA	hypothetical protein
4368	GUT_GENOME144544_04368	NA	hypothetical protein
4369	GUT_GENOME144544_04369	NA	hypothetical protein
4370	GUT_GENOME144544_04370	NA	hypothetical protein
4371	GUT_GENOME144544_04371	NA	hypothetical protein
4372	GUT_GENOME144544_04372	NA	hypothetical protein
4373	GUT_GENOME144544_04373	hcpA_2	Major exported protein
4374	GUT_GENOME144544_04374	NA	hypothetical protein
4375	GUT_GENOME144544_04375	rhsD_4	Protein RhsD
4376	GUT_GENOME144544_04376	NA	hypothetical protein
4377	GUT_GENOME144544_04377	NA	hypothetical protein
4378	GUT_GENOME144544_04378	NA	ISAs1 family transposase ISEc1
4379	GUT_GENOME144544_04379	yafV	Omega-amidase YafV
4380	GUT_GENOME144544_04380	ivy	Inhibitor of vertebrate lysozyme
4381	GUT_GENOME144544_04381	fadE	Acyl-coenzyme A dehydrogenase
4382	GUT_GENOME144544_04382	gmhA	Phosphoheptose isomerase
4383	GUT_GENOME144544_04383	yafJ	Putative glutamine amidotransferase YafJ
4384	GUT_GENOME144544_04384	NA	hypothetical protein
4385	GUT_GENOME144544_04385	yafQ	mRNA interferase toxin YafQ
4386	GUT_GENOME144544_04386	dinJ	Antitoxin DinJ
4387	GUT_GENOME144544_04387	NA	hypothetical protein
4388	GUT_GENOME144544_04388	flhA_2	Flagellar biosynthesis protein FlhA
4389	GUT_GENOME144544_04389	flhB_2	Flagellar biosynthetic protein FlhB
4390	GUT_GENOME144544_04390	NA	hypothetical protein
4391	GUT_GENOME144544_04391	NA	hypothetical protein
4392	GUT_GENOME144544_04392	fliP_2	Flagellar biosynthetic protein FliP
4393	GUT_GENOME144544_04393	fliN_2	Flagellar motor switch protein FliN
4394	GUT_GENOME144544_04394	NA	hypothetical protein
4395	GUT_GENOME144544_04395	vnfA	Nitrogen fixation protein VnfA
4396	GUT_GENOME144544_04396	fliE_2	Flagellar hook-basal body complex protein FliE
4397	GUT_GENOME144544_04397	fliF_2	Flagellar M-ring protein
4398	GUT_GENOME144544_04398	fliG_2	Flagellar motor switch protein FliG
4399	GUT_GENOME144544_04399	NA	hypothetical protein
4400	GUT_GENOME144544_04400	fliI_2	Flagellum-specific ATP synthase
4401	GUT_GENOME144544_04401	NA	hypothetical protein
4402	GUT_GENOME144544_04402	tagD	Glycerol-3-phosphate cytidylyltransferase
4403	GUT_GENOME144544_04403	NA	hypothetical protein
4404	GUT_GENOME144544_04404	NA	hypothetical protein
4405	GUT_GENOME144544_04405	NA	hypothetical protein
4406	GUT_GENOME144544_04406	NA	hypothetical protein
4407	GUT_GENOME144544_04407	NA	hypothetical protein
4408	GUT_GENOME144544_04408	flgB_2	Flagellar basal body rod protein FlgB
4409	GUT_GENOME144544_04409	flgC_2	Flagellar basal-body rod protein FlgC
4410	GUT_GENOME144544_04410	NA	hypothetical protein
4411	GUT_GENOME144544_04411	flgE_2	Flagellar hook protein FlgE
4412	GUT_GENOME144544_04412	flgF_2	Flagellar basal-body rod protein FlgF
4413	GUT_GENOME144544_04413	flgG_2	Flagellar basal-body rod protein FlgG
4414	GUT_GENOME144544_04414	flgH_2	Flagellar L-ring protein
4415	GUT_GENOME144544_04415	flgI_2	Flagellar P-ring protein
4416	GUT_GENOME144544_04416	NA	hypothetical protein
4417	GUT_GENOME144544_04417	NA	hypothetical protein
4418	GUT_GENOME144544_04418	flgL_2	Flagellar hook-associated protein 3
4419	GUT_GENOME144544_04419	NA	hypothetical protein
4420	GUT_GENOME144544_04420	NA	hypothetical protein
4421	GUT_GENOME144544_04421	NA	hypothetical protein
4422	GUT_GENOME144544_04422	fliC1	Flagellin 1
4423	GUT_GENOME144544_04423	fliD_2	Flagellar hook-associated protein 2
4424	GUT_GENOME144544_04424	fliS_2	Flagellar secretion chaperone FliS
4425	GUT_GENOME144544_04425	NA	hypothetical protein
4426	GUT_GENOME144544_04426	NA	hypothetical protein
4427	GUT_GENOME144544_04427	NA	hypothetical protein
4428	GUT_GENOME144544_04428	lafS	RNA polymerase sigma factor for flagellar operon
4429	GUT_GENOME144544_04429	lafT	Chemotaxis protein LafT
4430	GUT_GENOME144544_04430	lafU	Chemotaxis protein LafU
4431	GUT_GENOME144544_04431	dinB	DNA polymerase IV
4432	GUT_GENOME144544_04432	yafP	putative N-acetyltransferase YafP
4433	GUT_GENOME144544_04433	rtcB_2	RNA-splicing ligase RtcB
4434	GUT_GENOME144544_04434	prfA_2	Peptide chain release factor 1
4435	GUT_GENOME144544_04435	NA	hypothetical protein
4436	GUT_GENOME144544_04436	NA	hypothetical protein
4437	GUT_GENOME144544_04437	pepD	Cytosol non-specific dipeptidase
4438	GUT_GENOME144544_04438	gpt	Xanthine phosphoribosyltransferase
4439	GUT_GENOME144544_04439	NA	hypothetical protein
4440	GUT_GENOME144544_04440	crl	Sigma factor-binding protein Crl
4441	GUT_GENOME144544_04441	phoE	Outer membrane pore protein E
4442	GUT_GENOME144544_04442	proB	Glutamate 5-kinase
4443	GUT_GENOME144544_04443	proA_3	Gamma-glutamyl phosphate reductase
4444	GUT_GENOME144544_04444	NA	tRNA-Thr(cgt)
4445	GUT_GENOME144544_04445	xerD_4	Tyrosine recombinase XerD
4446	GUT_GENOME144544_04446	NA	hypothetical protein
4447	GUT_GENOME144544_04447	NA	hypothetical protein
4448	GUT_GENOME144544_04448	NA	hypothetical protein
4449	GUT_GENOME144544_04449	NA	hypothetical protein
4450	GUT_GENOME144544_04450	NA	hypothetical protein
4451	GUT_GENOME144544_04451	NA	hypothetical protein
4452	GUT_GENOME144544_04452	NA	hypothetical protein
4453	GUT_GENOME144544_04453	lexA_2	LexA repressor
4454	GUT_GENOME144544_04454	NA	hypothetical protein
4455	GUT_GENOME144544_04455	NA	hypothetical protein
4456	GUT_GENOME144544_04456	NA	hypothetical protein
4457	GUT_GENOME144544_04457	NA	hypothetical protein
4458	GUT_GENOME144544_04458	NA	hypothetical protein
4459	GUT_GENOME144544_04459	lexA_3	LexA repressor
4460	GUT_GENOME144544_04460	rusA_2	Crossover junction endodeoxyribonuclease RusA
4461	GUT_GENOME144544_04461	NA	hypothetical protein
4462	GUT_GENOME144544_04462	NA	hypothetical protein
4463	GUT_GENOME144544_04463	NA	hypothetical protein
4464	GUT_GENOME144544_04464	NA	hypothetical protein
4465	GUT_GENOME144544_04465	NA	hypothetical protein
4466	GUT_GENOME144544_04466	NA	hypothetical protein
4467	GUT_GENOME144544_04467	NA	hypothetical protein
4468	GUT_GENOME144544_04468	NA	hypothetical protein
4469	GUT_GENOME144544_04469	NA	hypothetical protein
4470	GUT_GENOME144544_04470	NA	hypothetical protein
4471	GUT_GENOME144544_04471	NA	hypothetical protein
4472	GUT_GENOME144544_04472	NA	hypothetical protein
4473	GUT_GENOME144544_04473	NA	hypothetical protein
4474	GUT_GENOME144544_04474	NA	hypothetical protein
4475	GUT_GENOME144544_04475	NA	hypothetical protein
4476	GUT_GENOME144544_04476	NA	hypothetical protein
4477	GUT_GENOME144544_04477	NA	hypothetical protein
4478	GUT_GENOME144544_04478	NA	hypothetical protein
4479	GUT_GENOME144544_04479	NA	hypothetical protein
4480	GUT_GENOME144544_04480	NA	hypothetical protein
4481	GUT_GENOME144544_04481	NA	hypothetical protein
4482	GUT_GENOME144544_04482	NA	hypothetical protein
4483	GUT_GENOME144544_04483	NA	hypothetical protein
4484	GUT_GENOME144544_04484	NA	hypothetical protein
4485	GUT_GENOME144544_04485	NA	hypothetical protein
4486	GUT_GENOME144544_04486	NA	hypothetical protein
4487	GUT_GENOME144544_04487	NA	hypothetical protein
4488	GUT_GENOME144544_04488	NA	hypothetical protein
4489	GUT_GENOME144544_04489	NA	hypothetical protein
4490	GUT_GENOME144544_04490	NA	hypothetical protein
4491	GUT_GENOME144544_04491	NA	hypothetical protein
4492	GUT_GENOME144544_04492	NA	hypothetical protein
4493	GUT_GENOME144544_04493	NA	hypothetical protein
4494	GUT_GENOME144544_04494	NA	hypothetical protein
4495	GUT_GENOME144544_04495	NA	hypothetical protein
4496	GUT_GENOME144544_04496	NA	hypothetical protein
4497	GUT_GENOME144544_04497	tfaE_5	Prophage tail fiber assembly protein TfaE
4498	GUT_GENOME144544_04498	NA	hypothetical protein
4499	GUT_GENOME144544_04499	NA	hypothetical protein
4500	GUT_GENOME144544_04500	hin_5	DNA-invertase hin
4501	GUT_GENOME144544_04501	NA	hypothetical protein
4502	GUT_GENOME144544_04502	NA	hypothetical protein
4503	GUT_GENOME144544_04503	NA	hypothetical protein
4504	GUT_GENOME144544_04504	NA	hypothetical protein
4505	GUT_GENOME144544_04505	yagU	Inner membrane protein YagU
4506	GUT_GENOME144544_04506	ecpE	putative fimbrial chaperone EcpE
4507	GUT_GENOME144544_04507	ecpD	Fimbria adhesin EcpD
4508	GUT_GENOME144544_04508	ecpC	putative outer membrane usher protein EcpC
4509	GUT_GENOME144544_04509	ecpB	putative fimbrial chaperone EcpB
4510	GUT_GENOME144544_04510	ecpA	Common pilus major fimbrillin subunit EcpA
4511	GUT_GENOME144544_04511	ecpR	HTH-type transcriptional regulator EcpR
4512	GUT_GENOME144544_04512	ykgO	50S ribosomal protein L36 2
4513	GUT_GENOME144544_04513	ykgM	50S ribosomal protein L31 type B
4514	GUT_GENOME144544_04514	ykgR	putative membrane protein YkgR
4515	GUT_GENOME144544_04515	NA	NADH oxidase
4516	GUT_GENOME144544_04516	ycjY	putative protein YcjY
4517	GUT_GENOME144544_04517	pgrR_2	HTH-type transcriptional regulator PgrR
4518	GUT_GENOME144544_04518	pgrR_3	HTH-type transcriptional regulator PgrR
4519	GUT_GENOME144544_04519	iolS_1	Aldo-keto reductase IolS
4520	GUT_GENOME144544_04520	yvgN_2	Glyoxal reductase
4521	GUT_GENOME144544_04521	NA	hypothetical protein
4522	GUT_GENOME144544_04522	rob_2	Right origin-binding protein
4523	GUT_GENOME144544_04523	ytbE	putative oxidoreductase YtbE
4524	GUT_GENOME144544_04524	rclC	Inner membrane protein RclC
4525	GUT_GENOME144544_04525	rclA	putative pyridine nucleotide-disulfide oxidoreductase RclA
4526	GUT_GENOME144544_04526	rclR	RCS-specific HTH-type transcriptional activator RclR
4527	GUT_GENOME144544_04527	lutA_2	Lactate utilization protein A
4528	GUT_GENOME144544_04528	lutB	Lactate utilization protein B
4529	GUT_GENOME144544_04529	lutC	Lactate utilization protein C
4530	GUT_GENOME144544_04530	NA	hypothetical protein
4531	GUT_GENOME144544_04531	betA	Oxygen-dependent choline dehydrogenase
4532	GUT_GENOME144544_04532	betB	NAD/NADP-dependent betaine aldehyde dehydrogenase
4533	GUT_GENOME144544_04533	betI_2	HTH-type transcriptional regulator BetI
4534	GUT_GENOME144544_04534	betT	High-affinity choline transport protein
4535	GUT_GENOME144544_04535	pdeL_1	Cyclic di-GMP phosphodiesterase PdeL
4536	GUT_GENOME144544_04536	yahB_3	putative HTH-type transcriptional regulator YahB
4537	GUT_GENOME144544_04537	NA	hypothetical protein
4538	GUT_GENOME144544_04538	NA	hypothetical protein
4539	GUT_GENOME144544_04539	NA	hypothetical protein
4540	GUT_GENOME144544_04540	fdrA_2	Protein FdrA
4541	GUT_GENOME144544_04541	NA	hypothetical protein
4542	GUT_GENOME144544_04542	arcC2_1	Carbamate kinase 2
4543	GUT_GENOME144544_04543	NA	hypothetical protein
4544	GUT_GENOME144544_04544	NA	hypothetical protein
4545	GUT_GENOME144544_04545	lsrB_2	Autoinducer 2-binding protein LsrB
4546	GUT_GENOME144544_04546	fruK_2	Fructose import ATP-binding protein FruK
4547	GUT_GENOME144544_04547	rbsC_5	Ribose import permease protein RbsC
4548	GUT_GENOME144544_04548	lsrD_2	Autoinducer 2 import system permease protein LsrD
4549	GUT_GENOME144544_04549	yahK	Aldehyde reductase YahK
4550	GUT_GENOME144544_04550	NA	hypothetical protein
4551	GUT_GENOME144544_04551	NA	tRNA-Ser(gga)
4552	GUT_GENOME144544_04552	rhtC_2	Threonine efflux protein
4553	GUT_GENOME144544_04553	NA	hypothetical protein
4554	GUT_GENOME144544_04554	prpR	Propionate catabolism operon regulatory protein
4555	GUT_GENOME144544_04555	prpB	2-methylisocitrate lyase
4556	GUT_GENOME144544_04556	prpC	2-methylcitrate synthase
4557	GUT_GENOME144544_04557	prpD	2-methylcitrate dehydratase
4558	GUT_GENOME144544_04558	acs_2	Acetyl-coenzyme A synthetase
4559	GUT_GENOME144544_04559	codB_2	Cytosine permease
4560	GUT_GENOME144544_04560	codA	Cytosine deaminase
4561	GUT_GENOME144544_04561	cynR_3	HTH-type transcriptional regulator CynR
4562	GUT_GENOME144544_04562	cynT	Carbonic anhydrase 1
4563	GUT_GENOME144544_04563	cynS	Cyanate hydratase
4564	GUT_GENOME144544_04564	yycB	putative transporter YycB
4565	GUT_GENOME144544_04565	lacA	Galactoside O-acetyltransferase
4566	GUT_GENOME144544_04566	lacY	Lactose permease
4567	GUT_GENOME144544_04567	lacZ	Beta-galactosidase
4568	GUT_GENOME144544_04568	lacI	Lactose operon repressor
4569	GUT_GENOME144544_04569	NA	hypothetical protein
4570	GUT_GENOME144544_04570	mhpA	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
4571	GUT_GENOME144544_04571	mhpB	2%2C3-dihydroxyphenylpropionate/2%2C3-dihydroxicinnamic acid 1%2C2-dioxygenase
4572	GUT_GENOME144544_04572	mhpC	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
4573	GUT_GENOME144544_04573	mhpD	2-keto-4-pentenoate hydratase
4574	GUT_GENOME144544_04574	mhpF	Acetaldehyde dehydrogenase
4575	GUT_GENOME144544_04575	mhpE	4-hydroxy-2-oxovalerate aldolase
4576	GUT_GENOME144544_04576	mhpT	3-(3-hydroxy-phenyl)propionate transporter
4577	GUT_GENOME144544_04577	NA	hypothetical protein
4578	GUT_GENOME144544_04578	frmB	S-formylglutathione hydrolase FrmB
4579	GUT_GENOME144544_04579	frmA	S-(hydroxymethyl)glutathione dehydrogenase
4580	GUT_GENOME144544_04580	frmR	Transcriptional repressor FrmR
4581	GUT_GENOME144544_04581	NA	hypothetical protein
4582	GUT_GENOME144544_04582	arnC_3	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
4583	GUT_GENOME144544_04583	NA	hypothetical protein
4584	GUT_GENOME144544_04584	tauA	Taurine-binding periplasmic protein
4585	GUT_GENOME144544_04585	tauB	Taurine import ATP-binding protein TauB
4586	GUT_GENOME144544_04586	ssuC_2	Putative aliphatic sulfonates transport permease protein SsuC
4587	GUT_GENOME144544_04587	tauD	Alpha-ketoglutarate-dependent taurine dioxygenase
4588	GUT_GENOME144544_04588	hemB	Delta-aminolevulinic acid dehydratase
4589	GUT_GENOME144544_04589	NA	hypothetical protein
4590	GUT_GENOME144544_04590	NA	hypothetical protein
4591	GUT_GENOME144544_04591	ampH	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
4592	GUT_GENOME144544_04592	NA	hypothetical protein
4593	GUT_GENOME144544_04593	sbmA	Peptide antibiotic transporter SbmA
4594	GUT_GENOME144544_04594	NA	hypothetical protein
4595	GUT_GENOME144544_04595	yaiY	Inner membrane protein YaiY
4596	GUT_GENOME144544_04596	NA	hypothetical protein
4597	GUT_GENOME144544_04597	ddlA	D-alanine--D-alanine ligase A
4598	GUT_GENOME144544_04598	iraP	Anti-adapter protein IraP
4599	GUT_GENOME144544_04599	phoA	Alkaline phosphatase
4600	GUT_GENOME144544_04600	psiF	Phosphate starvation-inducible protein PsiF
4601	GUT_GENOME144544_04601	dgcC	putative diguanylate cyclase DgcC
4602	GUT_GENOME144544_04602	proC	Pyrroline-5-carboxylate reductase
4603	GUT_GENOME144544_04603	NA	hypothetical protein
4604	GUT_GENOME144544_04604	aroL	Shikimate kinase 2
4605	GUT_GENOME144544_04605	yaiA	putative protein YaiA
4606	GUT_GENOME144544_04606	NA	hypothetical protein
4607	GUT_GENOME144544_04607	ppnP	Pyrimidine/purine nucleoside phosphorylase
4608	GUT_GENOME144544_04608	NA	hypothetical protein
4609	GUT_GENOME144544_04609	rdgC	Recombination-associated protein RdgC
4610	GUT_GENOME144544_04610	mak_2	Fructokinase
4611	GUT_GENOME144544_04611	araJ	Putative transporter AraJ
4612	GUT_GENOME144544_04612	sbcC	Nuclease SbcCD subunit C
4613	GUT_GENOME144544_04613	sbcD	Nuclease SbcCD subunit D
4614	GUT_GENOME144544_04614	phoB	Phosphate regulon transcriptional regulatory protein PhoB
4615	GUT_GENOME144544_04615	phoR	Phosphate regulon sensor protein PhoR
4616	GUT_GENOME144544_04616	brnQ	Branched-chain amino acid transport system 2 carrier protein
4617	GUT_GENOME144544_04617	proY	Proline-specific permease ProY
4618	GUT_GENOME144544_04618	malZ	Maltodextrin glucosidase
4619	GUT_GENOME144544_04619	NA	hypothetical protein
4620	GUT_GENOME144544_04620	acpH	Acyl carrier protein phosphodiesterase
4621	GUT_GENOME144544_04621	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
4622	GUT_GENOME144544_04622	tgt	Queuine tRNA-ribosyltransferase
4623	GUT_GENOME144544_04623	yajC	Sec translocon accessory complex subunit YajC
4624	GUT_GENOME144544_04624	secD	Protein translocase subunit SecD
4625	GUT_GENOME144544_04625	secF	Protein translocase subunit SecF
4626	GUT_GENOME144544_04626	NA	hypothetical protein
4627	GUT_GENOME144544_04627	tsx	Nucleoside-specific channel-forming protein Tsx
4628	GUT_GENOME144544_04628	yajI	putative lipoprotein YajI
4629	GUT_GENOME144544_04629	nrdR	Transcriptional repressor NrdR
4630	GUT_GENOME144544_04630	ribD	Riboflavin biosynthesis protein RibD
4631	GUT_GENOME144544_04631	ribE	6%2C7-dimethyl-8-ribityllumazine synthase
4632	GUT_GENOME144544_04632	nusB	Transcription antitermination protein NusB
4633	GUT_GENOME144544_04633	thiL	Thiamine-monophosphate kinase
4634	GUT_GENOME144544_04634	pgpA	Phosphatidylglycerophosphatase A
4635	GUT_GENOME144544_04635	iolS_2	Aldo-keto reductase IolS
4636	GUT_GENOME144544_04636	dxs	1-deoxy-D-xylulose-5-phosphate synthase
4637	GUT_GENOME144544_04637	ispA	Farnesyl diphosphate synthase
4638	GUT_GENOME144544_04638	xseB	Exodeoxyribonuclease 7 small subunit
4639	GUT_GENOME144544_04639	thiI	tRNA sulfurtransferase
4640	GUT_GENOME144544_04640	yajL	Protein/nucleic acid deglycase 3
4641	GUT_GENOME144544_04641	panE	2-dehydropantoate 2-reductase
4642	GUT_GENOME144544_04642	NA	hypothetical protein
4643	GUT_GENOME144544_04643	yajR	Inner membrane transport protein YajR
